"","siteID","HOR.VER","name","description","start","end","referenceName","referenceDescription","referenceStart","referenceEnd","xOffset","yOffset","zOffset","pitch","roll","azimuth","referenceLatitude","referenceLongitude","referenceElevation","publicationDate"
"954","CPER","005.504","CFGLOC101853","Central Plains Soil Temp Profile SP5, Z4 Depth","2010-01-01T00:00:00Z","","SOILPL100214","Central Plains Soil Plot, SP5","2010-01-01T00:00:00Z","2015-01-31T23:59:59Z",0.58,2.68,-0.27,1,0,10,NA,NA,NA,"20200818T101801Z"
"955","CPER","005.504","CFGLOC101853","Central Plains Soil Temp Profile SP5, Z4 Depth","2010-01-01T00:00:00Z","","SOILPL100214","Central Plains Soil Plot, SP5","2015-02-01T00:00:00Z","",0.58,2.68,-0.27,1,0,10,40.81672,-104.7471,1653.03,"20200818T101801Z"
"956","CPER","005.505","CFGLOC101855","Central Plains Soil Temp Profile SP5, Z5 Depth","2010-01-01T00:00:00Z","","SOILPL100214","Central Plains Soil Plot, SP5","2010-01-01T00:00:00Z","2015-01-31T23:59:59Z",0.58,2.68,-0.47,1,0,10,NA,NA,NA,"20200818T101801Z"
"957","CPER","005.505","CFGLOC101855","Central Plains Soil Temp Profile SP5, Z5 Depth","2010-01-01T00:00:00Z","","SOILPL100214","Central Plains Soil Plot, SP5","2015-02-01T00:00:00Z","",0.58,2.68,-0.47,1,0,10,40.81672,-104.7471,1653.03,"20200818T101801Z"
"958","CPER","005.506","CFGLOC101857","Central Plains Soil Temp Profile SP5, Z6 Depth","2010-01-01T00:00:00Z","","SOILPL100214","Central Plains Soil Plot, SP5","2010-01-01T00:00:00Z","2015-01-31T23:59:59Z",0.58,2.68,-0.67,1,0,10,NA,NA,NA,"20200818T101801Z"
"959","CPER","005.506","CFGLOC101857","Central Plains Soil Temp Profile SP5, Z6 Depth","2010-01-01T00:00:00Z","","SOILPL100214","Central Plains Soil Plot, SP5","2015-02-01T00:00:00Z","",0.58,2.68,-0.67,1,0,10,40.81672,-104.7471,1653.03,"20200818T101801Z"
"960","CPER","005.507","CFGLOC101859","Central Plains Soil Temp Profile SP5, Z7 Depth","2010-01-01T00:00:00Z","","SOILPL100214","Central Plains Soil Plot, SP5","2010-01-01T00:00:00Z","2015-01-31T23:59:59Z",0.58,2.68,-1.07,1,0,10,NA,NA,NA,"20200818T101801Z"
"961","CPER","005.507","CFGLOC101859","Central Plains Soil Temp Profile SP5, Z7 Depth","2010-01-01T00:00:00Z","","SOILPL100214","Central Plains Soil Plot, SP5","2015-02-01T00:00:00Z","",0.58,2.68,-1.07,1,0,10,40.81672,-104.7471,1653.03,"20200818T101801Z"
"962","CPER","005.508","CFGLOC101861","Central Plains Soil Temp Profile SP5, Z8 Depth","2010-01-01T00:00:00Z","","SOILPL100214","Central Plains Soil Plot, SP5","2010-01-01T00:00:00Z","2015-01-31T23:59:59Z",0.58,2.68,-1.57,1,0,10,NA,NA,NA,"20200818T101801Z"
"963","CPER","005.508","CFGLOC101861","Central Plains Soil Temp Profile SP5, Z8 Depth","2010-01-01T00:00:00Z","","SOILPL100214","Central Plains Soil Plot, SP5","2015-02-01T00:00:00Z","",0.58,2.68,-1.57,1,0,10,40.81672,-104.7471,1653.03,"20200818T101801Z"
"964","CPER","005.509","CFGLOC101863","Central Plains Soil Temp Profile SP5, Z9 Depth","2010-01-01T00:00:00Z","","SOILPL100214","Central Plains Soil Plot, SP5","2010-01-01T00:00:00Z","2015-01-31T23:59:59Z",0.58,2.68,-1.97,1,0,10,NA,NA,NA,"20200818T101801Z"
"965","CPER","005.509","CFGLOC101863","Central Plains Soil Temp Profile SP5, Z9 Depth","2010-01-01T00:00:00Z","","SOILPL100214","Central Plains Soil Plot, SP5","2015-02-01T00:00:00Z","",0.58,2.68,-1.97,1,0,10,40.81672,-104.7471,1653.03,"20200818T101801Z"
"966","RMNP","001.501","CFGLOC107718","Rocky Mountain Soil Temp Profile SP1, Z1 Depth","2010-01-01T00:00:00Z","","SOILPL100642","Rocky Mountain Soil Plot, SP1","2010-01-01T00:00:00Z","",3.08,1.8,-0.02,2.8,0,130,40.275968,-105.545612,2738.42,"20200818T130050Z"
"967","RMNP","001.502","CFGLOC107720","Rocky Mountain Soil Temp Profile SP1, Z2 Depth","2010-01-01T00:00:00Z","","SOILPL100642","Rocky Mountain Soil Plot, SP1","2010-01-01T00:00:00Z","",3.08,1.8,-0.06,2.8,0,130,40.275968,-105.545612,2738.42,"20200818T130050Z"
"968","RMNP","001.503","CFGLOC107722","Rocky Mountain Soil Temp Profile SP1, Z3 Depth","2010-01-01T00:00:00Z","","SOILPL100642","Rocky Mountain Soil Plot, SP1","2010-01-01T00:00:00Z","",3.08,1.8,-0.16,2.8,0,130,40.275968,-105.545612,2738.42,"20200818T130050Z"
"969","RMNP","001.504","CFGLOC107724","Rocky Mountain Soil Temp Profile SP1, Z4 Depth","2010-01-01T00:00:00Z","","SOILPL100642","Rocky Mountain Soil Plot, SP1","2010-01-01T00:00:00Z","",3.08,1.8,-0.26,2.8,0,130,40.275968,-105.545612,2738.42,"20200818T130050Z"
"970","RMNP","001.505","CFGLOC107726","Rocky Mountain Soil Temp Profile SP1, Z5 Depth","2010-01-01T00:00:00Z","","SOILPL100642","Rocky Mountain Soil Plot, SP1","2010-01-01T00:00:00Z","",3.08,1.8,-0.36,2.8,0,130,40.275968,-105.545612,2738.42,"20200818T130050Z"
"971","RMNP","001.506","CFGLOC107728","Rocky Mountain Soil Temp Profile SP1, Z6 Depth","2010-01-01T00:00:00Z","","SOILPL100642","Rocky Mountain Soil Plot, SP1","2010-01-01T00:00:00Z","",3.08,1.8,-0.46,2.8,0,130,40.275968,-105.545612,2738.42,"20200818T130050Z"
"972","RMNP","001.507","CFGLOC107730","Rocky Mountain Soil Temp Profile SP1, Z7 Depth","2010-01-01T00:00:00Z","","SOILPL100642","Rocky Mountain Soil Plot, SP1","2010-01-01T00:00:00Z","",3.08,1.8,-0.56,2.8,0,130,40.275968,-105.545612,2738.42,"20200818T130050Z"
"973","RMNP","002.501","CFGLOC107741","Rocky Mountain Soil Temp Profile SP2, Z1 Depth","2010-01-01T00:00:00Z","","SOILPL107731","Rocky Mountain Soil Plot, SP2","2010-01-01T00:00:00Z","",3.58,0.16,-0.02,1.3,0,170,40.276323,-105.545529,2738.41,"20200818T130050Z"
"974","RMNP","002.502","CFGLOC107743","Rocky Mountain Soil Temp Profile SP2, Z2 Depth","2010-01-01T00:00:00Z","","SOILPL107731","Rocky Mountain Soil Plot, SP2","2010-01-01T00:00:00Z","",3.58,0.16,-0.06,1.3,0,170,40.276323,-105.545529,2738.41,"20200818T130050Z"
"975","RMNP","002.503","CFGLOC107745","Rocky Mountain Soil Temp Profile SP2, Z3 Depth","2010-01-01T00:00:00Z","","SOILPL107731","Rocky Mountain Soil Plot, SP2","2010-01-01T00:00:00Z","",3.58,0.16,-0.16,1.3,0,170,40.276323,-105.545529,2738.41,"20200818T130050Z"
"976","RMNP","002.504","CFGLOC107747","Rocky Mountain Soil Temp Profile SP2, Z4 Depth","2010-01-01T00:00:00Z","","SOILPL107731","Rocky Mountain Soil Plot, SP2","2010-01-01T00:00:00Z","",3.58,0.16,-0.26,1.3,0,170,40.276323,-105.545529,2738.41,"20200818T130050Z"
"977","RMNP","002.505","CFGLOC107749","Rocky Mountain Soil Temp Profile SP2, Z5 Depth","2010-01-01T00:00:00Z","","SOILPL107731","Rocky Mountain Soil Plot, SP2","2010-01-01T00:00:00Z","",3.58,0.16,-0.46,1.3,0,170,40.276323,-105.545529,2738.41,"20200818T130050Z"
"978","RMNP","002.506","CFGLOC107751","Rocky Mountain Soil Temp Profile SP2, Z6 Depth","2010-01-01T00:00:00Z","","SOILPL107731","Rocky Mountain Soil Plot, SP2","2010-01-01T00:00:00Z","",3.58,0.16,-0.76,1.3,0,170,40.276323,-105.545529,2738.41,"20200818T130050Z"
"979","RMNP","002.507","CFGLOC107753","Rocky Mountain Soil Temp Profile SP2, Z7 Depth","2010-01-01T00:00:00Z","","SOILPL107731","Rocky Mountain Soil Plot, SP2","2010-01-01T00:00:00Z","",3.58,0.16,-1.06,1.3,0,170,40.276323,-105.545529,2738.41,"20200818T130050Z"
"980","RMNP","002.508","CFGLOC107755","Rocky Mountain Soil Temp Profile SP2, Z8 Depth","2010-01-01T00:00:00Z","","SOILPL107731","Rocky Mountain Soil Plot, SP2","2010-01-01T00:00:00Z","",3.58,0.16,-1.56,1.3,0,170,40.276323,-105.545529,2738.41,"20200818T130050Z"
"981","RMNP","002.509","CFGLOC107757","Rocky Mountain Soil Temp Profile SP2, Z9 Depth","2010-01-01T00:00:00Z","","SOILPL107731","Rocky Mountain Soil Plot, SP2","2010-01-01T00:00:00Z","",3.58,0.16,-1.86,1.3,0,170,40.276323,-105.545529,2738.41,"20200818T130050Z"
"982","RMNP","003.501","CFGLOC107768","Rocky Mountain Soil Temp Profile SP3, Z1 Depth","2010-01-01T00:00:00Z","","SOILPL100643","Rocky Mountain Soil Plot, SP3","2010-01-01T00:00:00Z","",2.76,0.3,-0.01,1.1,0,33,40.276443,-105.545063,2735.9,"20200818T130050Z"
"983","RMNP","003.502","CFGLOC107770","Rocky Mountain Soil Temp Profile SP3, Z2 Depth","2010-01-01T00:00:00Z","","SOILPL100643","Rocky Mountain Soil Plot, SP3","2010-01-01T00:00:00Z","",2.76,0.3,-0.05,1.1,0,33,40.276443,-105.545063,2735.9,"20200818T130050Z"
"984","RMNP","003.503","CFGLOC107772","Rocky Mountain Soil Temp Profile SP3, Z3 Depth","2010-01-01T00:00:00Z","","SOILPL100643","Rocky Mountain Soil Plot, SP3","2010-01-01T00:00:00Z","",2.76,0.3,-0.15,1.1,0,33,40.276443,-105.545063,2735.9,"20200818T130050Z"
"985","RMNP","003.504","CFGLOC107774","Rocky Mountain Soil Temp Profile SP3, Z4 Depth","2010-01-01T00:00:00Z","","SOILPL100643","Rocky Mountain Soil Plot, SP3","2010-01-01T00:00:00Z","",2.76,0.3,-0.25,1.1,0,33,40.276443,-105.545063,2735.9,"20200818T130050Z"
"986","RMNP","003.505","CFGLOC107776","Rocky Mountain Soil Temp Profile SP3, Z5 Depth","2010-01-01T00:00:00Z","","SOILPL100643","Rocky Mountain Soil Plot, SP3","2010-01-01T00:00:00Z","",2.76,0.3,-0.35,1.1,0,33,40.276443,-105.545063,2735.9,"20200818T130050Z"
"987","RMNP","003.506","CFGLOC107778","Rocky Mountain Soil Temp Profile SP3, Z6 Depth","2010-01-01T00:00:00Z","","SOILPL100643","Rocky Mountain Soil Plot, SP3","2010-01-01T00:00:00Z","",2.76,0.3,-0.45,1.1,0,33,40.276443,-105.545063,2735.9,"20200818T130050Z"
"988","RMNP","003.507","CFGLOC107780","Rocky Mountain Soil Temp Profile SP3, Z7 Depth","2010-01-01T00:00:00Z","","SOILPL100643","Rocky Mountain Soil Plot, SP3","2010-01-01T00:00:00Z","",2.76,0.3,-0.55,1.1,0,33,40.276443,-105.545063,2735.9,"20200818T130050Z"
"989","RMNP","003.508","CFGLOC107782","Rocky Mountain Soil Temp Profile SP3, Z8 Depth","2010-01-01T00:00:00Z","","SOILPL100643","Rocky Mountain Soil Plot, SP3","2010-01-01T00:00:00Z","",2.76,0.3,-0.75,1.1,0,33,40.276443,-105.545063,2735.9,"20200818T130050Z"
"990","RMNP","003.509","CFGLOC107784","Rocky Mountain Soil Temp Profile SP3, Z9 Depth","2010-01-01T00:00:00Z","","SOILPL100643","Rocky Mountain Soil Plot, SP3","2010-01-01T00:00:00Z","",2.76,0.3,-0.95,1.1,0,33,40.276443,-105.545063,2735.9,"20200818T130050Z"
"991","RMNP","004.501","CFGLOC107794","Rocky Mountain Soil Temp Profile SP4, Z1 Depth","2010-01-01T00:00:00Z","","SOILPL107785","Rocky Mountain Soil Plot, SP4","2010-01-01T00:00:00Z","",2.9,4.88,-0.02,3,0,93,40.276088,-105.545146,2735.7,"20200818T130050Z"
"992","RMNP","004.502","CFGLOC107796","Rocky Mountain Soil Temp Profile SP4, Z2 Depth","2010-01-01T00:00:00Z","","SOILPL107785","Rocky Mountain Soil Plot, SP4","2010-01-01T00:00:00Z","",2.9,4.88,-0.06,3,0,93,40.276088,-105.545146,2735.7,"20200818T130050Z"
"993","RMNP","004.503","CFGLOC107799","Rocky Mountain Soil Temp Profile SP4, Z3 Depth","2010-01-01T00:00:00Z","","SOILPL107785","Rocky Mountain Soil Plot, SP4","2010-01-01T00:00:00Z","",2.9,4.88,-0.16,3,0,93,40.276088,-105.545146,2735.7,"20200818T130050Z"
"994","RMNP","004.504","CFGLOC107801","Rocky Mountain Soil Temp Profile SP4, Z4 Depth","2010-01-01T00:00:00Z","","SOILPL107785","Rocky Mountain Soil Plot, SP4","2010-01-01T00:00:00Z","",2.9,4.88,-0.26,3,0,93,40.276088,-105.545146,2735.7,"20200818T130050Z"
"995","RMNP","004.505","CFGLOC107803","Rocky Mountain Soil Temp Profile SP4, Z5 Depth","2010-01-01T00:00:00Z","","SOILPL107785","Rocky Mountain Soil Plot, SP4","2010-01-01T00:00:00Z","",2.9,4.88,-0.36,3,0,93,40.276088,-105.545146,2735.7,"20200818T130050Z"
"996","RMNP","004.506","CFGLOC107805","Rocky Mountain Soil Temp Profile SP4, Z6 Depth","2010-01-01T00:00:00Z","","SOILPL107785","Rocky Mountain Soil Plot, SP4","2010-01-01T00:00:00Z","",2.9,4.88,-0.46,3,0,93,40.276088,-105.545146,2735.7,"20200818T130050Z"
"997","RMNP","004.507","CFGLOC107807","Rocky Mountain Soil Temp Profile SP4, Z7 Depth","2010-01-01T00:00:00Z","","SOILPL107785","Rocky Mountain Soil Plot, SP4","2010-01-01T00:00:00Z","",2.9,4.88,-0.56,3,0,93,40.276088,-105.545146,2735.7,"20200818T130050Z"
"998","RMNP","004.508","CFGLOC107809","Rocky Mountain Soil Temp Profile SP4, Z8 Depth","2010-01-01T00:00:00Z","","SOILPL107785","Rocky Mountain Soil Plot, SP4","2010-01-01T00:00:00Z","",2.9,4.88,-0.66,3,0,93,40.276088,-105.545146,2735.7,"20200818T130050Z"
"999","RMNP","005.501","CFGLOC107820","Rocky Mountain Soil Temp Profile SP5, Z1 Depth","2010-01-01T00:00:00Z","","SOILPL100644","Rocky Mountain Soil Plot, SP5","2010-01-01T00:00:00Z","",3.22,0.18,-0.02,2.9,0,170,40.275752,-105.545163,2732.5,"20200818T130050Z"
"1000","RMNP","005.502","CFGLOC107822","Rocky Mountain Soil Temp Profile SP5, Z2 Depth","2010-01-01T00:00:00Z","","SOILPL100644","Rocky Mountain Soil Plot, SP5","2010-01-01T00:00:00Z","",3.22,0.18,-0.06,2.9,0,170,40.275752,-105.545163,2732.5,"20200818T130050Z"
"1001","RMNP","005.503","CFGLOC107824","Rocky Mountain Soil Temp Profile SP5, Z3 Depth","2010-01-01T00:00:00Z","","SOILPL100644","Rocky Mountain Soil Plot, SP5","2010-01-01T00:00:00Z","",3.22,0.18,-0.16,2.9,0,170,40.275752,-105.545163,2732.5,"20200818T130050Z"
"1002","RMNP","005.504","CFGLOC107826","Rocky Mountain Soil Temp Profile SP5, Z4 Depth","2010-01-01T00:00:00Z","","SOILPL100644","Rocky Mountain Soil Plot, SP5","2010-01-01T00:00:00Z","",3.22,0.18,-0.26,2.9,0,170,40.275752,-105.545163,2732.5,"20200818T130050Z"
"1003","RMNP","005.505","CFGLOC107828","Rocky Mountain Soil Temp Profile SP5, Z5 Depth","2010-01-01T00:00:00Z","","SOILPL100644","Rocky Mountain Soil Plot, SP5","2010-01-01T00:00:00Z","",3.22,0.18,-0.36,2.9,0,170,40.275752,-105.545163,2732.5,"20200818T130050Z"
"1004","RMNP","005.506","CFGLOC107830","Rocky Mountain Soil Temp Profile SP5, Z6 Depth","2010-01-01T00:00:00Z","","SOILPL100644","Rocky Mountain Soil Plot, SP5","2010-01-01T00:00:00Z","",3.22,0.18,-0.46,2.9,0,170,40.275752,-105.545163,2732.5,"20200818T130050Z"
"1005","RMNP","005.507","CFGLOC107832","Rocky Mountain Soil Temp Profile SP5, Z7 Depth","2010-01-01T00:00:00Z","","SOILPL100644","Rocky Mountain Soil Plot, SP5","2010-01-01T00:00:00Z","",3.22,0.18,-0.56,2.9,0,170,40.275752,-105.545163,2732.5,"20200818T130050Z"
"1006","RMNP","005.508","CFGLOC107834","Rocky Mountain Soil Temp Profile SP5, Z8 Depth","2010-01-01T00:00:00Z","","SOILPL100644","Rocky Mountain Soil Plot, SP5","2010-01-01T00:00:00Z","",3.22,0.18,-0.66,2.9,0,170,40.275752,-105.545163,2732.5,"20200818T130050Z"
"1007","RMNP","005.509","CFGLOC107836","Rocky Mountain Soil Temp Profile SP5, Z9 Depth","2010-01-01T00:00:00Z","","SOILPL100644","Rocky Mountain Soil Plot, SP5","2010-01-01T00:00:00Z","",3.22,0.18,-0.86,2.9,0,170,40.275752,-105.545163,2732.5,"20200818T130050Z"
"1008","STER","001.501","CFGLOC108958","Sterling Soil Temp Profile SP1, Z1 Depth","2010-01-01T00:00:00Z","","SOILPL100095","Sterling Soil Plot, SP1","2010-01-01T00:00:00Z","",5.23,0.87,-0.02,0.4,0,190,40.46187,-103.02967,1364.27,"20200818T091631Z"
"1009","STER","001.502","CFGLOC108960","Sterling Soil Temp Profile SP1, Z2 Depth","2010-01-01T00:00:00Z","","SOILPL100095","Sterling Soil Plot, SP1","2010-01-01T00:00:00Z","",5.23,0.87,-0.06,0.4,0,190,40.46187,-103.02967,1364.27,"20200818T091631Z"
"1010","STER","001.503","CFGLOC108962","Sterling Soil Temp Profile SP1, Z3 Depth","2010-01-01T00:00:00Z","","SOILPL100095","Sterling Soil Plot, SP1","2010-01-01T00:00:00Z","",5.23,0.87,-0.16,0.4,0,190,40.46187,-103.02967,1364.27,"20200818T091631Z"
"1011","STER","001.504","CFGLOC108964","Sterling Soil Temp Profile SP1, Z4 Depth","2010-01-01T00:00:00Z","","SOILPL100095","Sterling Soil Plot, SP1","2010-01-01T00:00:00Z","",5.23,0.87,-0.26,0.4,0,190,40.46187,-103.02967,1364.27,"20200818T091631Z"
"1012","STER","001.505","CFGLOC108966","Sterling Soil Temp Profile SP1, Z5 Depth","2010-01-01T00:00:00Z","","SOILPL100095","Sterling Soil Plot, SP1","2010-01-01T00:00:00Z","",5.23,0.87,-0.46,0.4,0,190,40.46187,-103.02967,1364.27,"20200818T091631Z"
"1013","STER","001.506","CFGLOC108968","Sterling Soil Temp Profile SP1, Z6 Depth","2010-01-01T00:00:00Z","","SOILPL100095","Sterling Soil Plot, SP1","2010-01-01T00:00:00Z","",5.23,0.87,-0.86,0.4,0,190,40.46187,-103.02967,1364.27,"20200818T091631Z"
"1014","STER","001.507","CFGLOC108970","Sterling Soil Temp Profile SP1, Z7 Depth","2010-01-01T00:00:00Z","","SOILPL100095","Sterling Soil Plot, SP1","2010-01-01T00:00:00Z","",5.23,0.87,-1.06,0.4,0,190,40.46187,-103.02967,1364.27,"20200818T091631Z"
"1015","STER","001.508","CFGLOC108972","Sterling Soil Temp Profile SP1, Z8 Depth","2010-01-01T00:00:00Z","","SOILPL100095","Sterling Soil Plot, SP1","2010-01-01T00:00:00Z","",5.23,0.87,-1.36,0.4,0,190,40.46187,-103.02967,1364.27,"20200818T091631Z"
"1016","STER","001.509","CFGLOC108974","Sterling Soil Temp Profile SP1, Z9 Depth","2010-01-01T00:00:00Z","","SOILPL100095","Sterling Soil Plot, SP1","2010-01-01T00:00:00Z","",5.23,0.87,-1.96,0.4,0,190,40.46187,-103.02967,1364.27,"20200818T091631Z"
"1017","STER","002.501","CFGLOC108985","Sterling Soil Temp Profile SP2, Z1 Depth","2010-01-01T00:00:00Z","","SOILPL108975","Sterling Soil Plot, SP2","2010-01-01T00:00:00Z","",5.64,0.12,-0.01,1.6,0,170,40.46188,-103.03023,1363.83,"20200818T091631Z"
"1018","STER","002.502","CFGLOC108987","Sterling Soil Temp Profile SP2, Z2 Depth","2010-01-01T00:00:00Z","","SOILPL108975","Sterling Soil Plot, SP2","2010-01-01T00:00:00Z","",5.64,0.12,-0.05,1.6,0,170,40.46188,-103.03023,1363.83,"20200818T091631Z"
"1019","STER","002.503","CFGLOC108989","Sterling Soil Temp Profile SP2, Z3 Depth","2010-01-01T00:00:00Z","","SOILPL108975","Sterling Soil Plot, SP2","2010-01-01T00:00:00Z","",5.64,0.12,-0.15,1.6,0,170,40.46188,-103.03023,1363.83,"20200818T091631Z"
"1020","STER","002.504","CFGLOC108991","Sterling Soil Temp Profile SP2, Z4 Depth","2010-01-01T00:00:00Z","","SOILPL108975","Sterling Soil Plot, SP2","2010-01-01T00:00:00Z","",5.64,0.12,-0.25,1.6,0,170,40.46188,-103.03023,1363.83,"20200818T091631Z"
"1021","STER","002.505","CFGLOC108993","Sterling Soil Temp Profile SP2, Z5 Depth","2010-01-01T00:00:00Z","","SOILPL108975","Sterling Soil Plot, SP2","2010-01-01T00:00:00Z","",5.64,0.12,-0.45,1.6,0,170,40.46188,-103.03023,1363.83,"20200818T091631Z"
"1022","STER","002.506","CFGLOC108995","Sterling Soil Temp Profile SP2, Z6 Depth","2010-01-01T00:00:00Z","","SOILPL108975","Sterling Soil Plot, SP2","2010-01-01T00:00:00Z","",5.64,0.12,-0.85,1.6,0,170,40.46188,-103.03023,1363.83,"20200818T091631Z"
"1023","STER","002.507","CFGLOC108997","Sterling Soil Temp Profile SP2, Z7 Depth","2010-01-01T00:00:00Z","","SOILPL108975","Sterling Soil Plot, SP2","2010-01-01T00:00:00Z","",5.64,0.12,-1.05,1.6,0,170,40.46188,-103.03023,1363.83,"20200818T091631Z"
"1024","STER","002.508","CFGLOC108999","Sterling Soil Temp Profile SP2, Z8 Depth","2010-01-01T00:00:00Z","","SOILPL108975","Sterling Soil Plot, SP2","2010-01-01T00:00:00Z","",5.64,0.12,-1.35,1.6,0,170,40.46188,-103.03023,1363.83,"20200818T091631Z"
"1025","STER","002.509","CFGLOC109001","Sterling Soil Temp Profile SP2, Z9 Depth","2010-01-01T00:00:00Z","","SOILPL108975","Sterling Soil Plot, SP2","2010-01-01T00:00:00Z","",5.64,0.12,-1.95,1.6,0,170,40.46188,-103.03023,1363.83,"20200818T091631Z"
"1026","STER","003.501","CFGLOC109012","Sterling Soil Temp Profile SP3, Z1 Depth","2010-01-01T00:00:00Z","","SOILPL100097","Sterling Soil Plot, SP3","2010-01-01T00:00:00Z","",5.64,0.09,-0.02,0.9,0,225,40.46189,-103.03079,1363.22,"20200818T091631Z"
"1027","STER","003.502","CFGLOC109014","Sterling Soil Temp Profile SP3, Z2 Depth","2010-01-01T00:00:00Z","","SOILPL100097","Sterling Soil Plot, SP3","2010-01-01T00:00:00Z","",5.64,0.09,-0.06,0.9,0,225,40.46189,-103.03079,1363.22,"20200818T091631Z"
"1028","STER","003.503","CFGLOC109016","Sterling Soil Temp Profile SP3, Z3 Depth","2010-01-01T00:00:00Z","","SOILPL100097","Sterling Soil Plot, SP3","2010-01-01T00:00:00Z","",5.64,0.09,-0.16,0.9,0,225,40.46189,-103.03079,1363.22,"20200818T091631Z"
"1029","STER","003.504","CFGLOC109018","Sterling Soil Temp Profile SP3, Z4 Depth","2010-01-01T00:00:00Z","","SOILPL100097","Sterling Soil Plot, SP3","2010-01-01T00:00:00Z","",5.64,0.09,-0.26,0.9,0,225,40.46189,-103.03079,1363.22,"20200818T091631Z"
"1030","STER","003.505","CFGLOC109020","Sterling Soil Temp Profile SP3, Z5 Depth","2010-01-01T00:00:00Z","","SOILPL100097","Sterling Soil Plot, SP3","2010-01-01T00:00:00Z","",5.64,0.09,-0.46,0.9,0,225,40.46189,-103.03079,1363.22,"20200818T091631Z"
"1031","STER","003.506","CFGLOC109022","Sterling Soil Temp Profile SP3, Z6 Depth","2010-01-01T00:00:00Z","","SOILPL100097","Sterling Soil Plot, SP3","2010-01-01T00:00:00Z","",5.64,0.09,-0.86,0.9,0,225,40.46189,-103.03079,1363.22,"20200818T091631Z"
"1032","STER","003.507","CFGLOC109024","Sterling Soil Temp Profile SP3, Z7 Depth","2010-01-01T00:00:00Z","","SOILPL100097","Sterling Soil Plot, SP3","2010-01-01T00:00:00Z","",5.64,0.09,-1.06,0.9,0,225,40.46189,-103.03079,1363.22,"20200818T091631Z"
"1033","STER","003.508","CFGLOC109026","Sterling Soil Temp Profile SP3, Z8 Depth","2010-01-01T00:00:00Z","","SOILPL100097","Sterling Soil Plot, SP3","2010-01-01T00:00:00Z","",5.64,0.09,-1.36,0.9,0,225,40.46189,-103.03079,1363.22,"20200818T091631Z"
"1034","STER","003.509","CFGLOC109028","Sterling Soil Temp Profile SP3, Z9 Depth","2010-01-01T00:00:00Z","","SOILPL100097","Sterling Soil Plot, SP3","2010-01-01T00:00:00Z","",5.64,0.09,-1.96,0.9,0,225,40.46189,-103.03079,1363.22,"20200818T091631Z"
"1035","STER","004.501","CFGLOC109039","Sterling Soil Temp Profile SP4, Z1 Depth","2010-01-01T00:00:00Z","","SOILPL109029","Sterling Soil Plot, SP4","2010-01-01T00:00:00Z","",5.7,0.27,-0.03,0.4,0,95,40.46191,-103.03135,1362.88,"20200818T091631Z"
"1036","STER","004.502","CFGLOC109041","Sterling Soil Temp Profile SP4, Z2 Depth","2010-01-01T00:00:00Z","","SOILPL109029","Sterling Soil Plot, SP4","2010-01-01T00:00:00Z","",5.7,0.27,-0.07,0.4,0,95,40.46191,-103.03135,1362.88,"20200818T091631Z"
"1037","STER","004.503","CFGLOC109043","Sterling Soil Temp Profile SP4, Z3 Depth","2010-01-01T00:00:00Z","","SOILPL109029","Sterling Soil Plot, SP4","2010-01-01T00:00:00Z","",5.7,0.27,-0.17,0.4,0,95,40.46191,-103.03135,1362.88,"20200818T091631Z"
"1038","STER","004.504","CFGLOC109045","Sterling Soil Temp Profile SP4, Z4 Depth","2010-01-01T00:00:00Z","","SOILPL109029","Sterling Soil Plot, SP4","2010-01-01T00:00:00Z","",5.7,0.27,-0.27,0.4,0,95,40.46191,-103.03135,1362.88,"20200818T091631Z"
"1039","STER","004.505","CFGLOC109047","Sterling Soil Temp Profile SP4, Z5 Depth","2010-01-01T00:00:00Z","","SOILPL109029","Sterling Soil Plot, SP4","2010-01-01T00:00:00Z","",5.7,0.27,-0.47,0.4,0,95,40.46191,-103.03135,1362.88,"20200818T091631Z"
"1040","STER","004.506","CFGLOC109049","Sterling Soil Temp Profile SP4, Z6 Depth","2010-01-01T00:00:00Z","","SOILPL109029","Sterling Soil Plot, SP4","2010-01-01T00:00:00Z","",5.7,0.27,-0.87,0.4,0,95,40.46191,-103.03135,1362.88,"20200818T091631Z"
"1041","STER","004.507","CFGLOC109051","Sterling Soil Temp Profile SP4, Z7 Depth","2010-01-01T00:00:00Z","","SOILPL109029","Sterling Soil Plot, SP4","2010-01-01T00:00:00Z","",5.7,0.27,-1.07,0.4,0,95,40.46191,-103.03135,1362.88,"20200818T091631Z"
"1042","STER","004.508","CFGLOC109053","Sterling Soil Temp Profile SP4, Z8 Depth","2010-01-01T00:00:00Z","","SOILPL109029","Sterling Soil Plot, SP4","2010-01-01T00:00:00Z","",5.7,0.27,-1.37,0.4,0,95,40.46191,-103.03135,1362.88,"20200818T091631Z"
"1043","STER","004.509","CFGLOC109055","Sterling Soil Temp Profile SP4, Z9 Depth","2010-01-01T00:00:00Z","","SOILPL109029","Sterling Soil Plot, SP4","2010-01-01T00:00:00Z","",5.7,0.27,-1.97,0.4,0,95,40.46191,-103.03135,1362.88,"20200818T091631Z"
"1044","STER","005.501","CFGLOC109066","Sterling Soil Temp Profile SP5, Z1 Depth","2010-01-01T00:00:00Z","","SOILPL100098","Sterling Soil Plot, SP5","2010-01-01T00:00:00Z","",5.73,0.2,-0.03,0.7,0,95,40.46192,-103.03191,1363.1,"20200818T091631Z"
